O,D,trips_modelled
41882,1503471,0.039394584814667843
41882,1503607,0.05045912257236754
41882,1503636,0.03731306305620995
41882,1503642,0.020958077536985323
41882,1503645,0.05518054347642204
41882,1503674,0.04999866154775737
41882,1503836,0.06860006880894823
41882,1503857,0.026452835630088385
41882,1503910,0.01746376195464197
41882,1503986,0.004395395758838064
41883,1503001,0.22337701351922692
41883,1503044,0.8199189247018807
41883,1503096,0.1427215749893211
41883,1503206,0.02056299045460339
41883,1503275,0.012075536676344487
41883,1503325,1.3648663513695627
41883,1503404,0.003872587573050051
41883,1503436,0.13973125405921294
41883,1503471,0.06564749915546113
41883,1503607,0.08030286429765497
41883,1503636,0.062430922753160034
41883,1503642,0.038336916710555315
41883,1503645,0.08583169217551313
41883,1503674,0.07357922655729969
41883,1503723,0.047138854111426993
41883,1503836,0.179115474267656
41883,1503910,0.0281002929692308
41883,1503964,0.079403773890509
41883,1503986,0.0112365981103253
41884,1503044,0.08768494673614603
41884,1503096,1.0591989782309708
41884,1503138,0.6474721013212927
41884,1503206,0.1406830709619162
41884,1503233,0.21365492813358308
41884,1503263,0.06580927818805635
41884,1503286,0.4501403641593268
41884,1503325,0.3035254261369715
41884,1503348,0.24912529967698113
41884,1503350,0.06851388872220947
41884,1503404,0.004670423347319317
41884,1503423,0.03719397535229438
41884,1503432,0.06614603419890057
41884,1503436,0.16330876960117457
41884,1503514,0.08988544688702928
41884,1503524,0.5295511767054187
41884,1503607,1.777708407483201
41884,1503611,0.08584970811267437
41884,1503645,0.0435928594031625
41884,1503676,0.06637750255461977
41884,1503857,0.13786684408108132
41884,1503869,0.035558663046998416
41885,1503009,0.019965183971487187
41885,1503050,0.0675388054829955
41885,1503074,0.2179122525363715
41885,1503096,0.09240354148700701
41885,1503103,0.1250372416148565
41885,1503138,0.08166057135310378
41885,1503233,0.016616184900780723
41885,1503251,0.19329628566475054
41885,1503263,0.2613602950277137
41885,1503286,0.27470487569024243
41885,1503308,0.13503134472348993
41885,1503348,0.5463731193585912
41885,1503350,0.22285605690823923
41885,1503383,0.20487349408219094
41885,1503404,0.0017605834724321832
41885,1503423,0.12323924053416471
41885,1503432,0.16318036612474487
41885,1503436,0.05691208531399298
41885,1503482,0.07170367886760494
41885,1503510,0.08282522452248661
41885,1503514,0.226748272373241
41885,1503524,0.08093204502405045
41885,1503575,0.09350044784499237
41885,1503604,0.04225417394349452
41885,1503607,0.13526680503045088
41885,1503611,0.3322139647807778
41885,1503676,0.09462818530238616
41885,1503820,0.029796441960725974
41885,1503857,0.10371012648359247
41885,1503869,0.11764185816659473
41885,1503883,0.17207867668154675
41886,1503590,0.32116745550968306
41886,1503638,0.24439581641738117
41886,1503723,0.06703934460822514
41886,1503964,0.06329080072975957
41886,1503986,0.0027350972080943735
41887,1503009,0.06036120665437705
41887,1503050,0.40092674645252574
41887,1503074,1.2742882518363043
41887,1503103,0.6413458147568828
41887,1503251,1.1032506502678594
41887,1503263,0.8725843284590292
41887,1503286,0.27276620931061124
41887,1503308,0.6754721136756223
41887,1503348,0.6059935635085147
41887,1503350,1.1265760195630057
41887,1503383,1.300225001924285
41887,1503423,0.14435853771797327
41887,1503432,0.45389406978743835
41887,1503482,0.40928186711543707
41887,1503510,0.462941088107951
41887,1503514,0.7335984475556461
41887,1503575,0.515672326453103
41887,1503604,0.14822712419348452
41887,1503611,0.7039729342052635
41887,1503676,0.25864111095850933
41887,1503820,0.10176288013951997
41887,1503857,0.18667180764973393
41887,1503869,0.4662489201824075
41887,1503883,0.8442540782908957
41888,1503590,1.1200936991110828
41888,1503638,0.8499299845445142
41888,1503723,0.23460956202668237
41888,1503964,0.23039276825957686
41888,1503986,0.010010101920998314
41889,1503009,0.005325064084545194
41889,1503050,0.03206175130843557
41889,1503074,0.1131160781732466
41889,1503103,0.05222491269880618
41889,1503138,0.009080006652573861
41889,1503233,0.001843794832495566
41889,1503251,0.08603739955389982
41889,1503263,0.09805588494434288
41889,1503286,0.030670559725498026
41889,1503308,0.05670742596200808
41889,1503348,0.06791814599839374
41889,1503350,0.094554490165815
41889,1503383,0.10028402233981508
41889,1503423,0.016211021863807865
41889,1503432,0.04335366965032873
41889,1503482,0.03191715911752196
41889,1503510,0.03456851618031748
41889,1503514,0.06879287982735524
41889,1503524,0.009125000825818526
41889,1503575,0.03937568749413433
41889,1503604,0.012499122787245897
41889,1503611,0.07871869527383084
41889,1503676,0.02347680577201177
41889,1503820,0.008734596848614815
41889,1503857,0.0184608774779063
41889,1503869,0.04364334244804328
41889,1503883,0.07498388571071907
41890,1503009,0.047297099377096724
41890,1503050,0.24982968187620552
41890,1503074,0.8867714768198931
41890,1503103,0.414850828996742
41890,1503138,0.09099307512563214
41890,1503233,0.018509370568080732
41890,1503251,0.6995637833683812
41890,1503263,0.9826953021254016
41890,1503286,0.3071222824918688
41890,1503308,0.4539966634338936
41890,1503348,0.6736618870117326
41890,1503350,0.789753694373622
41890,1503383,0.7721510916355196
41890,1503423,0.16129944789595987
41890,1503432,0.3969254424137158
41890,1503482,0.25951271733416875
41890,1503510,0.27974824387004316
41890,1503514,0.5893010658363771
41890,1503524,0.09114972282328752
41890,1503575,0.3204801550443531
41890,1503604,0.10846959934375303
41890,1503607,0.15092325588269975
41890,1503611,0.77362621437271
41890,1503676,0.21168376744212622
41890,1503820,0.07631283042620043
41890,1503857,0.1750457299131383
41890,1503869,0.3668390958971896
41890,1503883,0.6071085585816894
41891,1503074,0.17641636444148678
41891,1503096,2.358854687616422
41891,1503138,2.002495603563755
41891,1503206,0.32260297101212715
41891,1503233,0.49639946742575114
41891,1503263,0.2020753101845112
41891,1503286,1.4105826893973776
41891,1503325,0.6896292344632622
41891,1503348,0.7797646650028763
41891,1503350,0.20352206062526668
41891,1503404,0.011514872930086344
41891,1503423,0.11551417297207413
41891,1503432,0.19293074962043164
41891,1503436,0.40023071970591895
41891,1503514,0.285538665559429
41891,1503524,1.6106231703723324
41891,1503607,3.9945978176243147
41891,1503611,0.26589516518010875
41891,1503645,0.09837585265218975
41891,1503676,0.18323354609026082
41891,1503857,0.36578582648022256
41891,1503869,0.11192068123775745
41891,1503883,0.15286580475350262
41892,1503206,0.006364510747446059
41892,1503590,0.2914920771132526
41892,1503638,0.3625303405543465
41892,1503723,0.21156600465632758
41892,1503836,0.030034592362919842
41892,1503964,0.1355299512331281
41892,1503986,0.0059259443207057005
41894,1503009,0.010607564912937208
41894,1503050,0.04955611331645072
41894,1503074,0.1689453910237437
41894,1503096,0.031846888953783015
41894,1503103,0.08636280461143277
41894,1503138,0.028092317379657856
41894,1503233,0.005688703743510477
41894,1503251,0.13272650455361978
41894,1503263,0.2090007027912917
41894,1503286,0.09486908319519789
41894,1503308,0.09462092286122765
41894,1503348,0.20656348488884155
41894,1503350,0.15290279770050907
41894,1503383,0.15106961655818502
41894,1503423,0.04959350385860348
41894,1503432,0.09109935573530928
41894,1503482,0.04923594012244274
41894,1503510,0.05387252850081077
41894,1503514,0.13891857849200684
41894,1503524,0.02815740883125279
41894,1503575,0.06172220195746192
41894,1503604,0.023424643568325524
41894,1503607,0.046309863318882295
41894,1503611,0.2240141556578745
41894,1503676,0.04874418173880217
41894,1503820,0.01658217453202824
41894,1503857,0.04505599641342048
41894,1503869,0.08090584593185654
41894,1503883,0.12518995588496123
41895,1503009,0.012469269917506817
41895,1503050,0.045565843870450824
41895,1503074,0.14749530185228849
41895,1503096,0.054380258380489106
41895,1503103,0.0838583769127864
41895,1503138,0.04835502530785574
41895,1503233,0.009803724159614741
41895,1503251,0.12626553544176358
41895,1503263,0.17615525478557822
41895,1503286,0.16300386093778535
41895,1503308,0.09074767203038513
41895,1503348,0.3357099213184985
41895,1503350,0.14578804815863478
41895,1503383,0.1382423308670072
41895,1503404,0.001054640988310259
41895,1503423,0.0784793001913804
41895,1503432,0.10338447697278177
41895,1503436,0.03403355869233399
41895,1503482,0.04683858558076246
41895,1503510,0.053455031015877334
41895,1503514,0.1502420283712317
41895,1503524,0.04814137210205023
41895,1503575,0.06057208106090372
41895,1503604,0.02654904770257848
41895,1503607,0.07976142212220208
41895,1503611,0.2247255194938888
41895,1503676,0.05883924344227791
41895,1503820,0.018751964306062095
41895,1503857,0.0627638646846886
41895,1503869,0.07904037275012425
41895,1503883,0.11610196277753401
41896,1503009,0.03728559899481407
41896,1503050,0.06781342651549091
41896,1503074,0.20315721223159527
41896,1503096,0.7376245613164886
41896,1503103,0.13914249656628244
41896,1503138,0.6365839594870902
41896,1503206,0.08741738173711419
41896,1503233,0.13585296378472705
41896,1503251,0.21440384273673682
41896,1503263,0.23862617039790773
41896,1503286,1.4484260424711934
41896,1503308,0.14362859062106093
41896,1503348,0.8667393493265224
41896,1503350,0.23958268818138945
41896,1503383,0.2062061084955127
41896,1503404,0.007353415795764651
41896,1503423,0.13307710969529646
41896,1503432,0.2205264764926561
41896,1503436,0.24789575421729118
41896,1503482,0.07953242496229343
41896,1503514,0.28570743430719514
41896,1503524,0.5806853866702907
41896,1503575,0.1145083812929686
41896,1503604,0.07551583993520755
41896,1503607,1.1082674221934026
41896,1503611,0.30919692365950596
41896,1503645,0.037965750737314445
41896,1503676,0.18314593072867616
41896,1503820,0.05036993367008438
41896,1503857,0.31154917451542785
41896,1503869,0.1224884436384931
41896,1503883,0.1704651365000427
41897,1503074,0.19267634995590913
41897,1503096,2.9597968640593875
41897,1503138,2.305783457551148
41897,1503206,0.4130588879546052
41897,1503233,0.6282871921770881
41897,1503263,0.22068216864755652
41897,1503286,1.5413566097838924
41897,1503325,0.8455844343454582
41897,1503348,0.8520915116641731
41897,1503350,0.22313819217704056
41897,1503404,0.013450598980961084
41897,1503423,0.12614417062795827
41897,1503432,0.2123308969691382
41897,1503436,0.46887955940947174
41897,1503514,0.3139462493591351
41897,1503524,1.8773557965250556
41897,1503607,5.081256753543588
41897,1503611,0.2903429767924608
41897,1503645,0.12134709392455399
41897,1503676,0.20468977757625637
41897,1503857,0.4143632144199358
41897,1503869,0.12246096916116397
41897,1503883,0.167135879209568
41898,1503009,0.007624156935224596
41898,1503050,0.04580419740408721
41898,1503074,0.1626921034774616
41898,1503103,0.07580784208561876
41898,1503138,0.014861245333481436
41898,1503233,0.0030059212504785376
41898,1503251,0.11620819466617474
41898,1503263,0.15957454556717368
41898,1503286,0.05023194624728014
41898,1503308,0.08287369294310128
41898,1503348,0.11159846863497251
41898,1503350,0.13003246126856327
41898,1503383,0.14172538296625875
41898,1503423,0.026621718146698788
41898,1503432,0.0636111593127952
41898,1503482,0.04310922794041549
41898,1503510,0.04648517156692805
41898,1503514,0.10565863551689222
41898,1503524,0.014971650024800399
41898,1503575,0.053162011155869354
41898,1503604,0.017592225323247477
41898,1503607,0.024479290310609463
41898,1503611,0.12934827315426542
41898,1503676,0.03400356858934389
41898,1503820,0.012356101759348079
41898,1503857,0.027886318526664393
41898,1503869,0.06625418410535101
41898,1503883,0.11069395918095801
41899,1503009,0.01575558471275082
41899,1503050,0.10751603844346228
41899,1503074,0.38204467262004954
41899,1503103,0.1771978862745021
41899,1503138,0.030926911351731597
41899,1503233,0.006223366920711337
41899,1503251,0.2471708429277848
41899,1503263,0.3273297031044035
41899,1503286,0.10461598110544489
41899,1503308,0.19340343291529902
41899,1503348,0.2348620276492365
41899,1503350,0.2738433307327798
41899,1503383,0.3332406793412884
41899,1503423,0.05577747669165435
41899,1503432,0.1305751676502484
41899,1503482,0.09169231168457526
41899,1503510,0.09910829440191476
41899,1503514,0.2413677909838595
41899,1503524,0.03132254326906956
41899,1503575,0.11306240200717814
41899,1503604,0.036592263192471094
41899,1503611,0.27297464852344966
41899,1503676,0.07000706175157308
41899,1503820,0.025651218867438798
41899,1503857,0.056880602303921654
41899,1503869,0.15241637616558754
41899,1503883,0.25772516349579166
41900,1503009,0.003546246454595516
41900,1503050,0.01922746922632216
41900,1503074,0.06342661629625963
41900,1503096,0.012090517465378507
41900,1503103,0.03426965099229875
41900,1503138,0.011023421578963358
41900,1503233,0.0022030096734981124
41900,1503251,0.04404220537767463
41900,1503263,0.0717317395077094
41900,1503286,0.037297774929522465
41900,1503308,0.03742294200825681
41900,1503348,0.08347325068261227
41900,1503350,0.050692497969638796
41900,1503383,0.058428757914824436
41900,1503423,0.019904256414681503
41900,1503432,0.03043233281215517
41900,1503482,0.016337823212920134
41900,1503510,0.01784493693848215
41900,1503514,0.0569613091935433
41900,1503524,0.011179172748082741
41900,1503575,0.020449514687757978
41900,1503604,0.007795433780682526
41900,1503607,0.017882040451677794
41900,1503611,0.09356107521106871
41900,1503676,0.016361626133364938
41900,1503820,0.005519613271487958
41900,1503857,0.0155645522367523
41900,1503869,0.03233829205232789
41900,1503883,0.04889495809233324
41901,1503009,0.0011934398857272037
41901,1503050,0.00882875727677154
41901,1503074,0.031043080709453916
41901,1503103,0.014355602571516017
41901,1503138,0.0021553807123558407
41901,1503233,4.335970518514784e-4
41901,1503251,0.01971867382006689
41901,1503263,0.02289817893617077
41901,1503286,0.00729155027036339
41901,1503308,0.015558329668700013
41901,1503348,0.016418252820031957
41901,1503350,0.021416832239402914
41901,1503383,0.0276279253891655
41901,1503423,0.0038919948594192968
41901,1503432,0.009685593836255472
41901,1503482,0.007315046415780574
41901,1503510,0.007972200008900619
41901,1503514,0.018487188149519565
41901,1503524,0.0021858389004933616
41901,1503575,0.009043847134910138
41901,1503604,0.002814460495963608
41901,1503611,0.01907695288867041
41901,1503676,0.005251260672793843
41901,1503820,0.001963258264043329
41901,1503857,0.004131028135435583
41901,1503869,0.01177294623763279
41901,1503883,0.02047449215788538
41933,1503206,0.017547085808670385
41933,1503590,1.5218347731941648
41933,1503638,1.5228007340929512
41933,1503723,0.5482343182959657
41933,1503836,0.09280980439791135
41933,1503964,0.45895879249818305
41933,1503986,0.019566781069142832
41934,1503009,0.018375616429972298
41934,1503050,0.08001197711133301
41934,1503074,0.284222401929439
41934,1503103,0.13171717891261892
41934,1503138,0.030824379793004824
41934,1503233,0.006346447542191702
41934,1503251,0.2726299826654752
41934,1503263,0.3199567551434439
41934,1503286,0.10357158999975191
41934,1503308,0.14384202609706856
41934,1503348,0.22172391427322566
41934,1503350,0.3086406859656119
41934,1503383,0.24866613338312532
41934,1503423,0.05325346252769129
41934,1503432,0.1529146163180925
41934,1503482,0.10113558099030272
41934,1503510,0.10907634514616432
41934,1503514,0.18420318678665157
41934,1503524,0.030554496738508328
41934,1503575,0.12501803061159295
41934,1503604,0.0423245782564773
41934,1503607,0.05190717494685281
41934,1503611,0.24939005426239066
41934,1503676,0.08190013495217857
41934,1503820,0.029750802397123324
41934,1503857,0.06609447412786867
41934,1503869,0.11499733959407955
41934,1503883,0.1919598240652927
41935,1503009,0.019267606434058924
41935,1503050,0.09118477586586533
41935,1503074,0.3231573968035527
41935,1503103,0.14923407208891465
41935,1503138,0.03149518262897067
41935,1503233,0.006465374241558194
41935,1503251,0.2972130412571224
41935,1503263,0.3343605715320931
41935,1503286,0.10598900148343107
41935,1503308,0.16256128677662277
41935,1503348,0.2291092436177766
41935,1503350,0.33290317305154493
41935,1503383,0.284430875781964
41935,1503423,0.05497062626841821
41935,1503432,0.15849760520050218
41935,1503482,0.11025561827576609
41935,1503510,0.1188531524515344
41935,1503514,0.20338626877324306
41935,1503524,0.03132034498368276
41935,1503575,0.13600028680482634
41935,1503604,0.044778985270828305
41935,1503607,0.05284590482821644
41935,1503611,0.2609650425259737
41935,1503676,0.08539148927288143
41935,1503820,0.03139642331453811
41935,1503857,0.06775178601464243
41935,1503869,0.12794863940139228
41935,1503883,0.21620495066750023
41973,1503001,0.1815959732353092
41973,1503253,0.3040933807011975
41973,1503275,0.02211649314432363
41973,1503353,0.4264258728541802
41973,1503471,0.032148230783341745
41973,1503636,0.06127085535963554
41973,1503642,0.2800866937307772
41973,1503670,0.038671006978835507
41973,1503751,0.3154850231504474
41973,1503910,0.059207124436136724
41974,1503253,0.9496174020826158
41974,1503275,0.06221736246501004
41974,1503353,2.171094511648882
41974,1503636,0.12400220621905397
41974,1503642,0.41772834680268817
41974,1503670,0.08446622229476126
41974,1503751,0.8215656741847831
41974,1503910,0.16993541216433825
41976,1503001,0.22134191161330882
41976,1503253,0.5417642751180838
41976,1503275,0.043216388353424215
41976,1503353,1.05177526874076
41976,1503471,0.05098081712756272
41976,1503636,0.10157386417230815
41976,1503642,0.4097612867319741
41976,1503670,0.06846911815561213
41976,1503751,0.5341629983790709
41976,1503910,0.11702744759759398
41977,1503253,0.05732373030824389
41977,1503275,0.004448546277387239
41977,1503353,0.12198326403494766
41977,1503636,0.008361461847459993
41977,1503642,0.025861132952401104
41977,1503670,0.004710642329495723
41977,1503751,0.04789670262510364
41977,1503910,0.012169238823467795
41978,1503253,0.3806151232117846
41978,1503275,0.026960492486960454
41978,1503353,0.8906966616551226
41978,1503636,0.05413306590829259
41978,1503642,0.18325618086884338
41978,1503670,0.03520552438125049
41978,1503751,0.3336218371512409
41978,1503910,0.07361486003278486
41979,1503253,0.3862602793906398
41979,1503275,0.028950838920182454
41979,1503353,0.8768377832792459
41979,1503636,0.05659053119419876
41979,1503642,0.18458165790598655
41979,1503670,0.03417092428314424
41979,1503751,0.3323721681326299
41979,1503910,0.0791193409747901
41980,1503001,0.03126357591396596
41980,1503253,0.09736069980617115
41980,1503275,0.0077566428228485595
41980,1503353,0.2257753332304767
41980,1503471,0.008187331247202655
41980,1503636,0.01658198713753673
41980,1503642,0.060212781717093475
41980,1503670,0.010559827358194569
41980,1503751,0.09037032875554396
41980,1503910,0.021119072490667537
41981,1503001,0.16024922724997132
41981,1503253,0.38461562216163053
41981,1503275,0.03285305747185363
41981,1503353,0.7803440899338064
41981,1503471,0.037983598094136505
41981,1503636,0.07595047006517794
41981,1503642,0.3002906722684155
41981,1503670,0.04764353064581785
41981,1503751,0.3756170599910809
41981,1503910,0.08904831973462748
41982,1503001,0.1535171475484309
41982,1503253,0.27502916062473054
41982,1503275,0.026626237545319023
41982,1503353,0.5053083167037782
41982,1503471,0.033411625870080244
41982,1503636,0.06589050534228626
41982,1503642,0.2772162287428101
41982,1503670,0.03591357094951808
41982,1503751,0.27619482263026635
41982,1503910,0.07183380184467626
41983,1503253,0.2036119419510589
41983,1503275,0.016912756990992785
41983,1503353,0.4819051203338761
41983,1503471,0.017421275706989713
41983,1503636,0.035390110215296894
41983,1503642,0.12495575536144755
41983,1503670,0.021294497847632314
41983,1503751,0.18630524276241042
41983,1503910,0.04609466318044496
43258,1503001,0.24033983046491725
43258,1503253,0.04119335162613566
43258,1503275,0.01972439146928019
43258,1503353,0.07458750392403564
43258,1503471,0.0388250941329802
43258,1503636,0.06944766888006856
43258,1503642,0.3087225921909517
43258,1503670,0.005440205266525387
43258,1503751,0.04214073983354568
43258,1503910,0.05133166222241536
43259,1503009,0.030999808600842355
43259,1503044,0.034722540437303495
43259,1503251,0.04858079855480462
43259,1503275,0.0181192157790694
43259,1503325,0.1142070932035148
43259,1503350,0.038676150302915525
43259,1503404,0.006861268703209595
43259,1503432,0.03554895726386917
43259,1503436,0.2031502253493874
43259,1503471,0.023868230941728148
43259,1503482,0.018021430335338175
43259,1503510,0.0794784518939167
43259,1503575,0.04715762818844927
43259,1503604,0.09614379786002081
43259,1503636,0.03455944975585666
43259,1503645,0.008880034032740222
43259,1503674,0.3678812692353105
43259,1503676,0.11575815199034854
43259,1503820,0.03758318811714137
43259,1503857,0.1488290668834735
43259,1503910,0.04351865995170767
43260,1503009,0.013983164828579142
43260,1503044,0.025557647182558797
43260,1503096,0.027912028030841605
43260,1503233,0.0022632315992037093
43260,1503251,0.02280254379235704
43260,1503275,0.009049975416259693
43260,1503286,0.013381667255054934
43260,1503325,0.08548524758529763
43260,1503350,0.019022554762827874
43260,1503404,0.005266603869729981
43260,1503432,0.01853734025262095
43260,1503436,0.1559471349716271
43260,1503471,0.014664487474108017
43260,1503482,0.008458696651618814
43260,1503510,0.031806333014236736
43260,1503575,0.020589092393887887
43260,1503604,0.038743810761584674
43260,1503607,0.022162735967559154
43260,1503636,0.019751654895974528
43260,1503645,0.006785852354098297
43260,1503674,0.18552873061977093
43260,1503676,0.05579953543295323
43260,1503820,0.016555610798758454
43260,1503857,0.09227866739839574
43260,1503910,0.021391429180337915
43261,1503001,0.09044298419164604
43261,1503044,0.29565368651660423
43261,1503096,0.055035474081673155
43261,1503206,0.008217893883761119
43261,1503275,0.004464060767351392
43261,1503325,0.49572885059363997
43261,1503404,0.0013914837329012963
43261,1503436,0.05023049250977496
43261,1503471,0.024507058890197816
43261,1503636,0.023384418723071915
43261,1503645,0.03228886804976017
43261,1503674,0.026516147984233372
43261,1503723,0.021252977153556993
43261,1503836,0.08554391332388578
43261,1503910,0.010401579303758686
43261,1503964,0.03715331787191654
43261,1503986,0.005356333898193162
43262,1503001,0.06285819056721642
43262,1503009,0.031168447925162608
43262,1503044,0.09560025178836241
43262,1503096,0.09174001690611573
43262,1503233,0.006980293003470314
43262,1503251,0.05216366548636541
43262,1503275,0.028577081953947175
43262,1503325,0.3177868312404314
43262,1503350,0.044378191075822505
43262,1503404,0.018165710254655406
43262,1503432,0.0442471867328164
43262,1503436,0.5437727648082473
43262,1503471,0.05237250354924262
43262,1503482,0.019350255062629433
43262,1503510,0.06939551669731275
43262,1503575,0.04588844166333452
43262,1503604,0.08435576962861238
43262,1503607,0.06963453272316249
43262,1503636,0.06799355028048144
43262,1503642,0.03256603694274463
43262,1503645,0.024646724515054275
43262,1503674,0.5296546168734142
43262,1503676,0.12700991796490776
43262,1503820,0.03676459959976011
43262,1503857,0.2355314182448078
43262,1503910,0.06697686773085436
43263,1503044,0.05074985360123524
43263,1503590,0.08183267886250173
43263,1503638,0.08499511623253263
43263,1503723,0.06359582125523804
43263,1503836,0.7395824106479322
43263,1503964,0.25838111227432475
43263,1503986,0.07459541574643307
43264,1503044,0.040829733695462105
43264,1503325,0.07136520432601134
43264,1503590,0.053568852367993094
43264,1503638,0.05710589073903378
43264,1503723,0.0438627759605193
43264,1503836,0.5302700602390776
43264,1503964,0.1674228564474383
43264,1503986,0.04464512499939151
43444,1503044,0.062497003872184945
43444,1503096,0.058551701235500464
43444,1503206,0.014933182680538839
43444,1503325,0.1337212251987323
43444,1503590,0.12047571995211752
43444,1503607,0.03642532625359605
43444,1503638,0.16025996078136784
43444,1503645,0.014481539336024286
43444,1503723,0.1314647717724802
43444,1503836,0.09369211715558065
43444,1503964,0.1681655482064929
43444,1503986,0.012471641737626911
43445,1503009,0.02466720469931253
43445,1503050,0.05722065391253305
43445,1503074,0.1921703316876313
43445,1503103,0.09165309874855068
43445,1503138,0.02065427315813972
43445,1503251,0.43893002952932925
43445,1503263,0.1862654079931286
43445,1503286,0.06762020978328535
43445,1503308,0.09763601487179568
43445,1503348,0.13504708613688882
43445,1503350,0.46028958926255226
43445,1503383,0.18469387533153692
43445,1503423,0.032377016813596705
43445,1503432,0.17136946496281136
43445,1503482,0.16282949951502448
43445,1503510,0.1761944231212773
43445,1503514,0.11323114877734132
43445,1503575,0.20091954161464656
43445,1503604,0.06073798415222176
43445,1503611,0.1459382801829326
43445,1503676,0.10455661837520704
43445,1503820,0.04173818666655557
43445,1503857,0.0706142773924346
43445,1503869,0.07203130804038235
43445,1503883,0.12606456946360928
43446,1503009,0.1322315681142813
43446,1503050,0.2533653724825957
43446,1503074,0.8805027667327087
43446,1503103,0.40875958562866616
43446,1503138,0.11972570610064419
43446,1503233,0.025899644999913447
43446,1503251,1.9996360640276472
43446,1503263,0.9594491642224362
43446,1503286,0.3877860636183146
43446,1503308,0.44147881651130544
43446,1503348,0.7468746074448642
43446,1503350,2.3056014609678024
43446,1503383,0.8046839590896555
43446,1503404,0.00616435490688878
43446,1503423,0.17802219778411257
43446,1503432,0.9959612630096953
43446,1503436,0.19216112947096933
43446,1503482,0.7417781569919617
43446,1503510,0.8100200731653271
43446,1503514,0.5417213466652072
43446,1503524,0.11413436570997498
43446,1503575,0.9289592233151155
43446,1503604,0.3132935049694325
43446,1503611,0.7688467171867034
43446,1503676,0.5737379884096926
43446,1503820,0.21867389841910628
43446,1503857,0.4075369691560545
43446,1503869,0.3408378671199353
43446,1503883,0.5816926253685392
43447,1503009,0.007587316790945278
43447,1503044,0.04037867122654706
43447,1503074,0.023984738991902226
43447,1503096,0.38538669988560637
43447,1503138,0.1702917834570821
43447,1503206,0.040100559902839006
43447,1503233,0.05101978549964412
43447,1503251,0.03136200911534885
43447,1503263,0.029203811207069903
43447,1503286,0.17080598134951758
43447,1503325,0.14352112369080303
43447,1503348,0.09946681978454898
43447,1503350,0.033796693918729685
43447,1503404,0.0026563529864117178
43447,1503423,0.015541572751322218
43447,1503432,0.03384230975643035
43447,1503436,0.09235146471165676
43447,1503482,0.011633583531216412
43447,1503524,0.1369418585818351
43447,1503607,0.473310437054242
43447,1503611,0.03665065057160117
43447,1503645,0.019746410430321663
43447,1503676,0.03709676334557103
43447,1503820,0.009697680007587401
43447,1503857,0.07933571766749653
43447,1503869,0.014082503001779404
43447,1503883,0.019720141911928737
43448,1503009,0.10615715272365055
43448,1503050,0.23733576142634746
43448,1503074,0.8143855819233069
43448,1503103,0.38147359792567676
43448,1503138,0.09633848067419336
43448,1503233,0.020677456156851504
43448,1503251,1.7488946268741332
43448,1503263,0.838213870552903
43448,1503286,0.31477600826959307
43448,1503308,0.4097956187663911
43448,1503348,0.6223367192057596
43448,1503350,1.953799424294484
43448,1503383,0.7584833761388764
43448,1503404,0.004819039528513645
43448,1503423,0.14897121564405863
43448,1503432,0.7782104098373207
43448,1503482,0.6487745569781679
43448,1503510,0.6996369178277771
43448,1503514,0.4897231167318956
43448,1503524,0.09246569698715518
43448,1503575,0.8016035252987957
43448,1503604,0.2556657915190774
43448,1503611,0.6614853815724724
43448,1503676,0.45633264014936203
43448,1503820,0.17733512852665761
43448,1503857,0.31868608135996424
43448,1503869,0.31010791620898126
43448,1503883,0.535648323822534
41985,1503253,0.2693124930348401
41985,1503275,0.022540966417672947
41985,1503353,0.6188674675985251
41985,1503636,0.04387069859526042
41985,1503642,0.1413250148316506
41985,1503670,0.024323327863788123
41985,1503751,0.23305513823075877
41985,1503910,0.061606875118070635
41986,1503001,0.18279506559648948
41986,1503253,0.1582887560013664
41986,1503275,0.018027773688084073
41986,1503353,0.23091987801187885
41986,1503471,0.029366855823237985
41986,1503636,0.05449969046336008
41986,1503642,0.25348514004601824
41986,1503670,0.020214931567000653
41986,1503751,0.16425006727277047
41986,1503910,0.047869251008477956
41987,1503001,1.0325506996859033
41987,1503253,2.195055683437008
41987,1503275,0.1603678201241007
41987,1503353,3.5455717178069763
41987,1503471,0.20927146358867385
41987,1503636,0.40887655217850766
41987,1503642,1.7793986554341044
41987,1503670,0.28983063285635285
41987,1503751,2.2430058577279723
41987,1503910,0.43195131885132915
41996,1503001,0.05251185451272475
41996,1503009,0.00882742684902493
41996,1503044,0.15172723099054414
41996,1503096,0.12995427858982347
41996,1503138,0.0248630708014596
41996,1503206,0.01284417652651203
41996,1503233,0.007971112658512846
41996,1503275,0.010769685544734267
41996,1503286,0.02945550414792281
41996,1503325,0.5372189291608037
41996,1503404,0.009479225695253538
41996,1503432,0.017704224172649677
41996,1503436,0.3455458593491953
41996,1503471,0.03563789625359314
41996,1503524,0.020001036367998187
41996,1503604,0.021258620059491442
41996,1503607,0.08519120343626366
41996,1503636,0.03763978634309457
41996,1503645,0.044674205148949944
41996,1503674,0.1279229936679336
41996,1503676,0.03903974138596841
41996,1503820,0.010399669803023271
41996,1503857,0.09457471791470208
41996,1503910,0.02483173510311209
41997,1503009,0.03018773905368463
41997,1503074,0.013808696263721824
41997,1503251,0.07192895622406062
41997,1503263,0.015346478051872321
41997,1503348,0.015427228613235134
41997,1503350,0.05041619819497904
